facility_id,facility_name,address_line_1,address_line_2,city,state_code,postal_code,country,latitude,longitude,sqft,year_built,occupancy_status,property_type,owner_name,manager_name,contact_phone,contact_email,lease_start_date,lease_end_date,monthly_rent,security_deposit,tax_id,gl_account,cost_center,region_code,district_code,market_area,building_class,floor_count,unit_count,parking_spaces,hvac_type,roof_type,sprinkler_system,fire_alarm,elevator_count,accessibility_compliant,energy_star_rating,last_inspection_date,next_inspection_date,insurance_carrier,policy_number,premium_amount,coverage_start,coverage_end,vendor_id,contract_number,service_type,billing_frequency,payment_terms,currency_code,exchange_rate,created_date,modified_date,created_by,modified_by,is_active,status_reason,notes,external_ref_id,legacy_system_id,import_batch_id,data_source_system,record_version,effective_date,expiration_date,approval_status,approved_by,approved_date,rejection_reason,workflow_state,priority_level,risk_score,compliance_flag,audit_trail_id,internal_row_id,etl_load_timestamp,source_system_code,raw_json_payload,checksum_hash,partition_key,shard_id
facility_id_317,facility_name_317,address_line_1_317,address_line_2_317,city_317,state_code_317,postal_code_317,country_317,latitude_317,longitude_317,sqft_317,year_built_317,occupancy_status_317,property_type_317,owner_name_317,manager_name_317,contact_phone_317,contact_email_317,lease_start_date_317,lease_end_date_317,monthly_rent_317,security_deposit_317,tax_id_317,gl_account_317,cost_center_317,region_code_317,district_code_317,market_area_317,building_class_317,floor_count_317,unit_count_317,parking_spaces_317,hvac_type_317,roof_type_317,sprinkler_system_317,fire_alarm_317,elevator_count_317,accessibility_compliant_317,energy_star_rating_317,last_inspection_date_317,next_inspection_date_317,insurance_carrier_317,policy_number_317,premium_amount_317,coverage_start_317,coverage_end_317,vendor_id_317,contract_number_317,service_type_317,billing_frequency_317,payment_terms_317,currency_code_317,exchange_rate_317,created_date_317,modified_date_317,created_by_317,modified_by_317,is_active_317,status_reason_317,notes_317,external_ref_id_317,legacy_system_id_317,import_batch_id_317,data_source_system_317,record_version_317,effective_date_317,expiration_date_317,approval_status_317,approved_by_317,approved_date_317,rejection_reason_317,workflow_state_317,priority_level_317,risk_score_317,compliance_flag_317,audit_trail_id_317,internal_row_id_317,etl_load_timestamp_317,source_system_code_317,raw_json_payload_317,checksum_hash_317,partition_key_317,shard_id_317
facility_id_318,facility_name_318,address_line_1_318,address_line_2_318,city_318,state_code_318,postal_code_318,country_318,latitude_318,longitude_318,sqft_318,year_built_318,occupancy_status_318,property_type_318,owner_name_318,manager_name_318,contact_phone_318,contact_email_318,lease_start_date_318,lease_end_date_318,monthly_rent_318,security_deposit_318,tax_id_318,gl_account_318,cost_center_318,region_code_318,district_code_318,market_area_318,building_class_318,floor_count_318,unit_count_318,parking_spaces_318,hvac_type_318,roof_type_318,sprinkler_system_318,fire_alarm_318,elevator_count_318,accessibility_compliant_318,energy_star_rating_318,last_inspection_date_318,next_inspection_date_318,insurance_carrier_318,policy_number_318,premium_amount_318,coverage_start_318,coverage_end_318,vendor_id_318,contract_number_318,service_type_318,billing_frequency_318,payment_terms_318,currency_code_318,exchange_rate_318,created_date_318,modified_date_318,created_by_318,modified_by_318,is_active_318,status_reason_318,notes_318,external_ref_id_318,legacy_system_id_318,import_batch_id_318,data_source_system_318,record_version_318,effective_date_318,expiration_date_318,approval_status_318,approved_by_318,approved_date_318,rejection_reason_318,workflow_state_318,priority_level_318,risk_score_318,compliance_flag_318,audit_trail_id_318,internal_row_id_318,etl_load_timestamp_318,source_system_code_318,raw_json_payload_318,checksum_hash_318,partition_key_318,shard_id_318
facility_id_319,facility_name_319,address_line_1_319,address_line_2_319,city_319,state_code_319,postal_code_319,country_319,latitude_319,longitude_319,sqft_319,year_built_319,occupancy_status_319,property_type_319,owner_name_319,manager_name_319,contact_phone_319,contact_email_319,lease_start_date_319,lease_end_date_319,monthly_rent_319,security_deposit_319,tax_id_319,gl_account_319,cost_center_319,region_code_319,district_code_319,market_area_319,building_class_319,floor_count_319,unit_count_319,parking_spaces_319,hvac_type_319,roof_type_319,sprinkler_system_319,fire_alarm_319,elevator_count_319,accessibility_compliant_319,energy_star_rating_319,last_inspection_date_319,next_inspection_date_319,insurance_carrier_319,policy_number_319,premium_amount_319,coverage_start_319,coverage_end_319,vendor_id_319,contract_number_319,service_type_319,billing_frequency_319,payment_terms_319,currency_code_319,exchange_rate_319,created_date_319,modified_date_319,created_by_319,modified_by_319,is_active_319,status_reason_319,notes_319,external_ref_id_319,legacy_system_id_319,import_batch_id_319,data_source_system_319,record_version_319,effective_date_319,expiration_date_319,approval_status_319,approved_by_319,approved_date_319,rejection_reason_319,workflow_state_319,priority_level_319,risk_score_319,compliance_flag_319,audit_trail_id_319,internal_row_id_319,etl_load_timestamp_319,source_system_code_319,raw_json_payload_319,checksum_hash_319,partition_key_319,shard_id_319
facility_id_320,facility_name_320,address_line_1_320,address_line_2_320,city_320,state_code_320,postal_code_320,country_320,latitude_320,longitude_320,sqft_320,year_built_320,occupancy_status_320,property_type_320,owner_name_320,manager_name_320,contact_phone_320,contact_email_320,lease_start_date_320,lease_end_date_320,monthly_rent_320,security_deposit_320,tax_id_320,gl_account_320,cost_center_320,region_code_320,district_code_320,market_area_320,building_class_320,floor_count_320,unit_count_320,parking_spaces_320,hvac_type_320,roof_type_320,sprinkler_system_320,fire_alarm_320,elevator_count_320,accessibility_compliant_320,energy_star_rating_320,last_inspection_date_320,next_inspection_date_320,insurance_carrier_320,policy_number_320,premium_amount_320,coverage_start_320,coverage_end_320,vendor_id_320,contract_number_320,service_type_320,billing_frequency_320,payment_terms_320,currency_code_320,exchange_rate_320,created_date_320,modified_date_320,created_by_320,modified_by_320,is_active_320,status_reason_320,notes_320,external_ref_id_320,legacy_system_id_320,import_batch_id_320,data_source_system_320,record_version_320,effective_date_320,expiration_date_320,approval_status_320,approved_by_320,approved_date_320,rejection_reason_320,workflow_state_320,priority_level_320,risk_score_320,compliance_flag_320,audit_trail_id_320,internal_row_id_320,etl_load_timestamp_320,source_system_code_320,raw_json_payload_320,checksum_hash_320,partition_key_320,shard_id_320
facility_id_321,facility_name_321,address_line_1_321,address_line_2_321,city_321,state_code_321,postal_code_321,country_321,latitude_321,longitude_321,sqft_321,year_built_321,occupancy_status_321,property_type_321,owner_name_321,manager_name_321,contact_phone_321,contact_email_321,lease_start_date_321,lease_end_date_321,monthly_rent_321,security_deposit_321,tax_id_321,gl_account_321,cost_center_321,region_code_321,district_code_321,market_area_321,building_class_321,floor_count_321,unit_count_321,parking_spaces_321,hvac_type_321,roof_type_321,sprinkler_system_321,fire_alarm_321,elevator_count_321,accessibility_compliant_321,energy_star_rating_321,last_inspection_date_321,next_inspection_date_321,insurance_carrier_321,policy_number_321,premium_amount_321,coverage_start_321,coverage_end_321,vendor_id_321,contract_number_321,service_type_321,billing_frequency_321,payment_terms_321,currency_code_321,exchange_rate_321,created_date_321,modified_date_321,created_by_321,modified_by_321,is_active_321,status_reason_321,notes_321,external_ref_id_321,legacy_system_id_321,import_batch_id_321,data_source_system_321,record_version_321,effective_date_321,expiration_date_321,approval_status_321,approved_by_321,approved_date_321,rejection_reason_321,workflow_state_321,priority_level_321,risk_score_321,compliance_flag_321,audit_trail_id_321,internal_row_id_321,etl_load_timestamp_321,source_system_code_321,raw_json_payload_321,checksum_hash_321,partition_key_321,shard_id_321
facility_id_322,facility_name_322,address_line_1_322,address_line_2_322,city_322,state_code_322,postal_code_322,country_322,latitude_322,longitude_322,sqft_322,year_built_322,occupancy_status_322,property_type_322,owner_name_322,manager_name_322,contact_phone_322,contact_email_322,lease_start_date_322,lease_end_date_322,monthly_rent_322,security_deposit_322,tax_id_322,gl_account_322,cost_center_322,region_code_322,district_code_322,market_area_322,building_class_322,floor_count_322,unit_count_322,parking_spaces_322,hvac_type_322,roof_type_322,sprinkler_system_322,fire_alarm_322,elevator_count_322,accessibility_compliant_322,energy_star_rating_322,last_inspection_date_322,next_inspection_date_322,insurance_carrier_322,policy_number_322,premium_amount_322,coverage_start_322,coverage_end_322,vendor_id_322,contract_number_322,service_type_322,billing_frequency_322,payment_terms_322,currency_code_322,exchange_rate_322,created_date_322,modified_date_322,created_by_322,modified_by_322,is_active_322,status_reason_322,notes_322,external_ref_id_322,legacy_system_id_322,import_batch_id_322,data_source_system_322,record_version_322,effective_date_322,expiration_date_322,approval_status_322,approved_by_322,approved_date_322,rejection_reason_322,workflow_state_322,priority_level_322,risk_score_322,compliance_flag_322,audit_trail_id_322,internal_row_id_322,etl_load_timestamp_322,source_system_code_322,raw_json_payload_322,checksum_hash_322,partition_key_322,shard_id_322
facility_id_323,facility_name_323,address_line_1_323,address_line_2_323,city_323,state_code_323,postal_code_323,country_323,latitude_323,longitude_323,sqft_323,year_built_323,occupancy_status_323,property_type_323,owner_name_323,manager_name_323,contact_phone_323,contact_email_323,lease_start_date_323,lease_end_date_323,monthly_rent_323,security_deposit_323,tax_id_323,gl_account_323,cost_center_323,region_code_323,district_code_323,market_area_323,building_class_323,floor_count_323,unit_count_323,parking_spaces_323,hvac_type_323,roof_type_323,sprinkler_system_323,fire_alarm_323,elevator_count_323,accessibility_compliant_323,energy_star_rating_323,last_inspection_date_323,next_inspection_date_323,insurance_carrier_323,policy_number_323,premium_amount_323,coverage_start_323,coverage_end_323,vendor_id_323,contract_number_323,service_type_323,billing_frequency_323,payment_terms_323,currency_code_323,exchange_rate_323,created_date_323,modified_date_323,created_by_323,modified_by_323,is_active_323,status_reason_323,notes_323,external_ref_id_323,legacy_system_id_323,import_batch_id_323,data_source_system_323,record_version_323,effective_date_323,expiration_date_323,approval_status_323,approved_by_323,approved_date_323,rejection_reason_323,workflow_state_323,priority_level_323,risk_score_323,compliance_flag_323,audit_trail_id_323,internal_row_id_323,etl_load_timestamp_323,source_system_code_323,raw_json_payload_323,checksum_hash_323,partition_key_323,shard_id_323
facility_id_324,facility_name_324,address_line_1_324,address_line_2_324,city_324,state_code_324,postal_code_324,country_324,latitude_324,longitude_324,sqft_324,year_built_324,occupancy_status_324,property_type_324,owner_name_324,manager_name_324,contact_phone_324,contact_email_324,lease_start_date_324,lease_end_date_324,monthly_rent_324,security_deposit_324,tax_id_324,gl_account_324,cost_center_324,region_code_324,district_code_324,market_area_324,building_class_324,floor_count_324,unit_count_324,parking_spaces_324,hvac_type_324,roof_type_324,sprinkler_system_324,fire_alarm_324,elevator_count_324,accessibility_compliant_324,energy_star_rating_324,last_inspection_date_324,next_inspection_date_324,insurance_carrier_324,policy_number_324,premium_amount_324,coverage_start_324,coverage_end_324,vendor_id_324,contract_number_324,service_type_324,billing_frequency_324,payment_terms_324,currency_code_324,exchange_rate_324,created_date_324,modified_date_324,created_by_324,modified_by_324,is_active_324,status_reason_324,notes_324,external_ref_id_324,legacy_system_id_324,import_batch_id_324,data_source_system_324,record_version_324,effective_date_324,expiration_date_324,approval_status_324,approved_by_324,approved_date_324,rejection_reason_324,workflow_state_324,priority_level_324,risk_score_324,compliance_flag_324,audit_trail_id_324,internal_row_id_324,etl_load_timestamp_324,source_system_code_324,raw_json_payload_324,checksum_hash_324,partition_key_324,shard_id_324
facility_id_325,facility_name_325,address_line_1_325,address_line_2_325,city_325,state_code_325,postal_code_325,country_325,latitude_325,longitude_325,sqft_325,year_built_325,occupancy_status_325,property_type_325,owner_name_325,manager_name_325,contact_phone_325,contact_email_325,lease_start_date_325,lease_end_date_325,monthly_rent_325,security_deposit_325,tax_id_325,gl_account_325,cost_center_325,region_code_325,district_code_325,market_area_325,building_class_325,floor_count_325,unit_count_325,parking_spaces_325,hvac_type_325,roof_type_325,sprinkler_system_325,fire_alarm_325,elevator_count_325,accessibility_compliant_325,energy_star_rating_325,last_inspection_date_325,next_inspection_date_325,insurance_carrier_325,policy_number_325,premium_amount_325,coverage_start_325,coverage_end_325,vendor_id_325,contract_number_325,service_type_325,billing_frequency_325,payment_terms_325,currency_code_325,exchange_rate_325,created_date_325,modified_date_325,created_by_325,modified_by_325,is_active_325,status_reason_325,notes_325,external_ref_id_325,legacy_system_id_325,import_batch_id_325,data_source_system_325,record_version_325,effective_date_325,expiration_date_325,approval_status_325,approved_by_325,approved_date_325,rejection_reason_325,workflow_state_325,priority_level_325,risk_score_325,compliance_flag_325,audit_trail_id_325,internal_row_id_325,etl_load_timestamp_325,source_system_code_325,raw_json_payload_325,checksum_hash_325,partition_key_325,shard_id_325
facility_id_326,facility_name_326,address_line_1_326,address_line_2_326,city_326,state_code_326,postal_code_326,country_326,latitude_326,longitude_326,sqft_326,year_built_326,occupancy_status_326,property_type_326,owner_name_326,manager_name_326,contact_phone_326,contact_email_326,lease_start_date_326,lease_end_date_326,monthly_rent_326,security_deposit_326,tax_id_326,gl_account_326,cost_center_326,region_code_326,district_code_326,market_area_326,building_class_326,floor_count_326,unit_count_326,parking_spaces_326,hvac_type_326,roof_type_326,sprinkler_system_326,fire_alarm_326,elevator_count_326,accessibility_compliant_326,energy_star_rating_326,last_inspection_date_326,next_inspection_date_326,insurance_carrier_326,policy_number_326,premium_amount_326,coverage_start_326,coverage_end_326,vendor_id_326,contract_number_326,service_type_326,billing_frequency_326,payment_terms_326,currency_code_326,exchange_rate_326,created_date_326,modified_date_326,created_by_326,modified_by_326,is_active_326,status_reason_326,notes_326,external_ref_id_326,legacy_system_id_326,import_batch_id_326,data_source_system_326,record_version_326,effective_date_326,expiration_date_326,approval_status_326,approved_by_326,approved_date_326,rejection_reason_326,workflow_state_326,priority_level_326,risk_score_326,compliance_flag_326,audit_trail_id_326,internal_row_id_326,etl_load_timestamp_326,source_system_code_326,raw_json_payload_326,checksum_hash_326,partition_key_326,shard_id_326
